Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
48656,St. Helen,Place,Roscommon,Michigan,DTE,Provision,
48113,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48109,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48108,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48107,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48106,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48105,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48104,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48103,Ann Arbor,City,Washtenaw,Michigan,DTE,Provision,
48105,Ann Arbor,Township,Washtenaw,Michigan,DTE,Provision,
48176,Benton,Place,Washtenaw,Michigan,DTE,Provision,
48118,Chelsea,City,Washtenaw,Michigan,DTE,Provision,
48130,Dexter,City,Washtenaw,Michigan,DTE,Provision,
48118,Lima Center,Place,Washtenaw,Michigan,DTE,Provision,
48175,Salem,Place,Washtenaw,Michigan,DTE,Provision,
48176,Saline,City,Washtenaw,Michigan,DTE,Provision,
48189,Whitmore Lake,Place,Washtenaw,Michigan,DTE,Provision,
48190,Whittaker,Place,Washtenaw,Michigan,DTE,Provision,
48191,Willis,Place,Washtenaw,Michigan,DTE,Provision,
48198,Ypsilanti,City,Washtenaw,Michigan,DTE,Provision,
48197,Ypsilanti,City,Washtenaw,Michigan,DTE,Provision,
48101,Allen Park,City,Wayne,Michigan,DTE,Provision,
48112,Belleville,City,Wayne,Michigan,DTE,Provision,
48111,Belleville,City,Wayne,Michigan,DTE,Provision,
48188,Canton,Place,Wayne,Michigan,DTE,Provision,
48187,Canton,Place,Wayne,Michigan,DTE,Provision,
48128,Dearborn,City,Wayne,Michigan,DTE,Provision,
48126,Dearborn,City,Wayne,Michigan,DTE,Provision,
48124,Dearborn,City,Wayne,Michigan,DTE,Provision,
48123,Dearborn,City,Wayne,Michigan,DTE,Provision,
48121,Dearborn,City,Wayne,Michigan,DTE,Provision,
48120,Dearborn,City,Wayne,Michigan,DTE,Provision,
48127,Dearborn Heights,City,Wayne,Michigan,DTE,Provision,
48125,Dearborn Heights,City,Wayne,Michigan,DTE,Provision,
48288,Detroit,City,Wayne,Michigan,DTE,Provision,
48279,Detroit,City,Wayne,Michigan,DTE,Provision,
48278,Detroit,City,Wayne,Michigan,DTE,Provision,
48277,Detroit,City,Wayne,Michigan,DTE,Provision,
48275,Detroit,City,Wayne,Michigan,DTE,Provision,
48272,Detroit,City,Wayne,Michigan,DTE,Provision,
48269,Detroit,City,Wayne,Michigan,DTE,Provision,
48268,Detroit,City,Wayne,Michigan,DTE,Provision,
48267,Detroit,City,Wayne,Michigan,DTE,Provision,
48266,Detroit,City,Wayne,Michigan,DTE,Provision,
48265,Detroit,City,Wayne,Michigan,DTE,Provision,
48264,Detroit,City,Wayne,Michigan,DTE,Provision,
48260,Detroit,City,Wayne,Michigan,DTE,Provision,
48255,Detroit,City,Wayne,Michigan,DTE,Provision,
48244,Detroit,City,Wayne,Michigan,DTE,Provision,
48243,Detroit,City,Wayne,Michigan,DTE,Provision,
48242,Detroit,City,Wayne,Michigan,DTE,Provision,
48238,Detroit,City,Wayne,Michigan,DTE,Provision,
48235,Detroit,City,Wayne,Michigan,DTE,Provision,
48234,Detroit,City,Wayne,Michigan,DTE,Provision,
48233,Detroit,City,Wayne,Michigan,DTE,Provision,
48232,Detroit,City,Wayne,Michigan,DTE,Provision,
48231,Detroit,City,Wayne,Michigan,DTE,Provision,
48228,Detroit,City,Wayne,Michigan,DTE,Provision,
48227,Detroit,City,Wayne,Michigan,DTE,Provision,
48226,Detroit,City,Wayne,Michigan,DTE,Provision,
