Zip Code,City/Township/Community,Municipal,County,State,Utility,Brand,Sub-territory BC
15037,Elizabeth,,Allegheny,Pennsylvania,CPA,Provision,
16117,Ellwood City,,Lawrence,Pennsylvania,CPA,Provision,
17318,Emigsville,,York,Pennsylvania,CPA,Provision,
16373,Emlenton,,Venango,Pennsylvania,CPA,Provision,
16120,Enon Valley,,Lawrence,Pennsylvania,CPA,Provision,
16033,Evans City,,Butler,Pennsylvania,CPA,Provision,
15631,Everson,,Fayette,Pennsylvania,CPA,Provision,
15435,Fairbank,,Fayette,Pennsylvania,CPA,Provision,
15436,Fairchance,,Fayette,Pennsylvania,CPA,Provision,
17320,Fairfield,,Adams,Pennsylvania,CPA,Provision,
16224,Fairmount City,,Clarion,Pennsylvania,CPA,Provision,
15437,Farmington,,Fayette,Pennsylvania,CPA,Provision,
17321,Fawn Grove,,York,Pennsylvania,CPA,Provision,
15438,Fayette City,,Fayette,Pennsylvania,CPA,Provision,
17222,Fayetteville,,Franklin,Pennsylvania,CPA,Provision,
15332,Finleyville,,Washington,Pennsylvania,CPA,Provision,
16123,Fombell,,Beaver,Pennsylvania,CPA,Provision,
16035,Forestville,,Butler,Pennsylvania,CPA,Provision,
16036,Foxburg,,Clarion,Pennsylvania,CPA,Provision,
17323,Franklintown,,York,Pennsylvania,CPA,Provision,
15333,Fredericktown,,Washington,Pennsylvania,CPA,Provision,
15042,Freedom,,Beaver,Pennsylvania,CPA,Provision,
15439,Gans,,Fayette,Pennsylvania,CPA,Provision,
15334,Garards Fort,,Greene,Pennsylvania,CPA,Provision,
17324,Gardners,,Adams,Pennsylvania,CPA,Provision,
15043,Georgetown,,Beaver,Pennsylvania,CPA,Provision,
17325,Gettysburg,,Adams,Pennsylvania,CPA,Provision,
15440,Gibbon Glade,,Fayette,Pennsylvania,CPA,Provision,
15044,Gibsonia,,Allegheny,Pennsylvania,CPA,Provision,
17327,Glen Rock,,York,Pennsylvania,CPA,Provision,
15634,Grapeville,,Westmoreland,Pennsylvania,CPA,Provision,
15337,Graysville,,Greene,Pennsylvania,CPA,Provision,
17225,Greencastle,,Franklin,Pennsylvania,CPA,Provision,
15338,Greensboro,,Greene,Pennsylvania,CPA,Provision,
15601,Greensburg,,Westmoreland,Pennsylvania,CPA,Provision,
15442,Grindstone,,Fayette,Pennsylvania,CPA,Provision,
16127,Grove City,,Mercer,Pennsylvania,CPA,Provision,
17331,Hanover,,York,Pennsylvania,CPA,Provision,
16037,Harmony,,Butler,Pennsylvania,CPA,Provision,
16038,Harrisville,,Butler,Pennsylvania,CPA,Provision,
16230,Hawthorn,,Clarion,Pennsylvania,CPA,Provision,
15339,Hendersonville,,Washington,Pennsylvania,CPA,Provision,
15637,Herminie,,Westmoreland,Pennsylvania,CPA,Provision,
15340,Hickory,,Washington,Pennsylvania,CPA,Provision,
15444,Hiller,,Fayette,Pennsylvania,CPA,Provision,
16040,Hilliards,,Butler,Pennsylvania,CPA,Provision,
15341,Holbrook,,Greene,Pennsylvania,CPA,Provision,
15748,Homer City,,Indiana,Pennsylvania,CPA,Provision,
15445,Hopwood,,Fayette,Pennsylvania,CPA,Provision,
15342,Houston,,Washington,Pennsylvania,CPA,Provision,
15639,Hunker,,Westmoreland,Pennsylvania,CPA,Provision,
15545,Hyndman,,Bedford,Pennsylvania,CPA,Provision,
15126,Imperial,,Allegheny,Pennsylvania,CPA,Provision,
15642,Irwin,,Westmoreland,Pennsylvania,CPA,Provision,
15447,Isabella,,Fayette,Pennsylvania,CPA,Provision,
15644,Jeannette,,Westmoreland,Pennsylvania,CPA,Provision,
16735,Kane,,Mckean,Pennsylvania,CPA,Provision,
16041,Karns City,,Butler,Pennsylvania,CPA,Provision,
16374,Kennerdell,,Venango,Pennsylvania,CPA,Provision,
16232,Knox,,Clarion,Pennsylvania,CPA,Provision,
15847,Knox Dale,,Jefferson,Pennsylvania,CPA,Provision,
16136,Koppel,,Beaver,Pennsylvania,CPA,Provision,
15450,La Belle,,Fayette,Pennsylvania,CPA,Provision,
15451,Lake Lynn,,Fayette,Pennsylvania,CPA,Provision,
16375,Lamartine,,Clarion,Pennsylvania,CPA,Provision,
15055,Lawrence,,Washington,Pennsylvania,CPA,Provision,
15056,Leetsdale,,Allegheny,Pennsylvania,CPA,Provision,
15455,Leisenring,,Fayette,Pennsylvania,CPA,Provision,
16851,Lemont,,Centre,Pennsylvania,CPA,Provision,
15456,Lemont Furnace,,Fayette,Pennsylvania,CPA,Provision,
16738,Lewis Run,,Mckean,Pennsylvania,CPA,Provision,
17340,Littlestown,,Adams,Pennsylvania,CPA,Provision,
17342,Loganville,,York,Pennsylvania,CPA,Provision,
15660,Lowber,,Westmoreland,Pennsylvania,CPA,Provision,
15663,Madison,,Westmoreland,Pennsylvania,CPA,Provision,
17345,Manchester,,York,Pennsylvania,CPA,Provision,
16334,Marble,,Clarion,Pennsylvania,CPA,Provision,
15345,Marianna,,Washington,Pennsylvania,CPA,Provision,
15459,Markleysburg,,Fayette,Pennsylvania,CPA,Provision,
16046,Mars,,Butler,Pennsylvania,CPA,Provision,
15461,Masontown,,Fayette,Pennsylvania,CPA,Provision,
16240,Mayport,,Clarion,Pennsylvania,CPA,Provision,
15458,Mc Clellandtown,,Fayette,Pennsylvania,CPA,Provision,
15057,Mc Donald,,Washington,Pennsylvania,CPA,Provision,
15136,Mc Kees Rocks,,Allegheny,Pennsylvania,CPA,Provision,
17344,Mc Sherrystown,,Adams,Pennsylvania,CPA,Provision,
15347,Meadow Lands,,Washington,Pennsylvania,CPA,Provision,
17236,Mercersburg,,Franklin,Pennsylvania,CPA,Provision,
15463,Merrittstown,,Fayette,Pennsylvania,CPA,Provision,
15552,Meyersdale,,Somerset,Pennsylvania,CPA,Provision,
15059,Midland,,Beaver,Pennsylvania,CPA,Provision,
15060,Midway,,Washington,Pennsylvania,CPA,Provision,
15348,Millsboro,,Washington,Pennsylvania,CPA,Provision,
15061,Monaca,,Beaver,Pennsylvania,CPA,Provision,
15063,Monongahela,,Washington,Pennsylvania,CPA,Provision,
17237,Mont Alto,,Franklin,Pennsylvania,CPA,Provision,
15064,Morgan,,Allegheny,Pennsylvania,CPA,Provision,
15666,Mount Pleasant,,Westmoreland,Pennsylvania,CPA,Provision,
17347,Mount Wolf,,York,Pennsylvania,CPA,Provision,
15350,Muse,,Washington,Pennsylvania,CPA,Provision,
15670,New Alexandria,,Westmoreland,Pennsylvania,CPA,Provision,
16242,New Bethlehem,,Clarion,Pennsylvania,CPA,Provision,
15066,New Brighton,,Beaver,Pennsylvania,CPA,Provision,
16101,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
16102,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
16103,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
16105,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
16107,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
16108,New Castle,,Lawrence,Pennsylvania,CPA,Provision,
17349,New Freedom,,York,Pennsylvania,CPA,Provision,
15352,New Freeport,,Greene,Pennsylvania,CPA,Provision,
16141,New Galilee,,Beaver,Pennsylvania,CPA,Provision,
15467,New Geneva,,Fayette,Pennsylvania,CPA,Provision,
17350,New Oxford,,Adams,Pennsylvania,CPA,Provision,
17352,New Park,,York,Pennsylvania,CPA,Provision,
15468,New Salem,,Fayette,Pennsylvania,CPA,Provision,
15672,New Stanton,,Westmoreland,Pennsylvania,CPA,Provision,
15466,Newell,,Fayette,Pennsylvania,CPA,Provision,
15353,Nineveh,,Greene,Pennsylvania,CPA,Provision,
16048,North Washington,,Butler,Pennsylvania,CPA,Provision,
16245,Oak Ridge,,Armstrong,Pennsylvania,CPA,Provision,
15071,Oakdale,,Allegheny,Pennsylvania,CPA,Provision,
15472,Oliver,,Fayette,Pennsylvania,CPA,Provision,
17353,Orrtanna,,Adams,Pennsylvania,CPA,Provision,
16049,Parker,,Armstrong,Pennsylvania,CPA,Provision,
17375,Peach Glen,,Adams,Pennsylvania,CPA,Provision,
15675,Penn,,Westmoreland,Pennsylvania,CPA,Provision,
15473,Perryopolis,,Fayette,Pennsylvania,CPA,Provision,
16050,Petrolia,,Butler,Pennsylvania,CPA,Provision,
15201,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15202,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15203,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15204,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15205,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15209,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15210,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15211,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15212,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15214,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15215,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15216,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15219,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15220,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15221,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15222,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15223,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15225,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15226,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15227,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15228,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15234,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15235,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15236,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15237,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15238,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15241,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15243,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15275,Pittsburgh,,Allegheny,Pennsylvania,CPA,Provision,
15474,Point Marion,,Fayette,Pennsylvania,CPA,Provision,
16870,Port Matilda,,Centre,Pennsylvania,CPA,Provision,
16051,Portersville,,Butler,Pennsylvania,CPA,Provision,
15142,Presto,,Allegheny,Pennsylvania,CPA,Provision,
16052,Prospect,,Butler,Pennsylvania,CPA,Provision,
15329,Prosperity,,Washington,Pennsylvania,CPA,Provision,
17247,Quincy,,Franklin,Pennsylvania,CPA,Provision,
17355,Railroad,,York,Pennsylvania,CPA,Provision,
17356,Red Lion,,York,Pennsylvania,CPA,Provision,
15475,Republic,,Fayette,Pennsylvania,CPA,Provision,
15357,Rices Landing,,Greene,Pennsylvania,CPA,Provision,
15358,Richeyville,,Washington,Pennsylvania,CPA,Provision,
15678,Rillton,,Westmoreland,Pennsylvania,CPA,Provision,
16248,Rimersburg,,Clarion,Pennsylvania,CPA,Provision,
15074,Rochester,,Beaver,Pennsylvania,CPA,Provision,
15359,Rogersville,,Greene,Pennsylvania,CPA,Provision,
15476,Ronco,,Fayette,Pennsylvania,CPA,Provision,
15477,Roscoe,,Washington,Pennsylvania,CPA,Provision,
17358,Rossville,,York,Pennsylvania,CPA,Provision,
15679,Ruffs Dale,,Westmoreland,Pennsylvania,CPA,Provision,
16054,Saint Petersburg,,Clarion,Pennsylvania,CPA,Provision,
15558,Salisbury,,Somerset,Pennsylvania,CPA,Provision,
15681,Saltsburg,,Indiana,Pennsylvania,CPA,Provision,
15360,Scenery Hill,,Washington,Pennsylvania,CPA,Provision,
15683,Scottdale,,Westmoreland,Pennsylvania,CPA,Provision,
17360,Seven Valleys,,York,Pennsylvania,CPA,Provision,
15143,Sewickley,,Allegheny,Pennsylvania,CPA,Provision,
17256,Shady Grove,,Franklin,Pennsylvania,CPA,Provision,
16347,Sheffield,,Warren,Pennsylvania,CPA,Provision,
16254,Shippenville,,Clarion,Pennsylvania,CPA,Provision,
17361,Shrewsbury,,York,Pennsylvania,CPA,Provision,
16255,Sligo,,Clarion,Pennsylvania,CPA,Provision,
16057,Slippery Rock,,Butler,Pennsylvania,CPA,Provision,
15478,Smithfield,,Fayette,Pennsylvania,CPA,Provision,
15479,Smithton,,Westmoreland,Pennsylvania,CPA,Provision,
15480,Smock,,Fayette,Pennsylvania,CPA,Provision,
16874,Snow Shoe,,Centre,Pennsylvania,CPA,Provision,
15501,Somerset,,Somerset,Pennsylvania,CPA,Provision,
15510,Somerset,,Somerset,Pennsylvania,CPA,Provision,
17261,South Mountain,,Franklin,Pennsylvania,CPA,Provision,
15129,South Park,,Allegheny,Pennsylvania,CPA,Provision,
15362,Spraggs,,Greene,Pennsylvania,CPA,Provision,
17362,Spring Grove,,York,Pennsylvania,CPA,Provision,
15482,Star Junction,,Fayette,Pennsylvania,CPA,Provision,
16801,State College,,Centre,Pennsylvania,CPA,Provision,
16803,State College,,Centre,Pennsylvania,CPA,Provision,
16805,State College,,Centre,Pennsylvania,CPA,Provision,
17263,State Line,,Franklin,Pennsylvania,CPA,Provision,
17363,Stewartstown,,York,Pennsylvania,CPA,Provision,
15483,Stockdale,,Washington,Pennsylvania,CPA,Provision,
15363,Strabane,,Washington,Pennsylvania,CPA,Provision,
15082,Sturgeon,,Allegheny,Pennsylvania,CPA,Provision,
15864,Summerville,,Jefferson,Pennsylvania,CPA,Provision,
15083,Sutersville,,Westmoreland,Pennsylvania,CPA,Provision,
15364,Sycamore,,Greene,Pennsylvania,CPA,Provision,
15688,Tarrs,,Westmoreland,Pennsylvania,CPA,Provision,
17364,Thomasville,,York,Pennsylvania,CPA,Provision,
16352,Tiona,,Warren,Pennsylvania,CPA,Provision,
15085,Trafford,,Westmoreland,Pennsylvania,CPA,Provision,
16058,Turkey City,,Clarion,Pennsylvania,CPA,Provision,
15484,Uledi,,Fayette,Pennsylvania,CPA,Provision,
15401,Uniontown,,Fayette,Pennsylvania,CPA,Provision,
16802,University Park,,Centre,Pennsylvania,CPA,Provision,
16059,Valencia,,Butler,Pennsylvania,CPA,Provision,
15486,Vanderbilt,,Fayette,Pennsylvania,CPA,Provision,
15367,Venetia,,Washington,Pennsylvania,CPA,Provision,
15368,Vestaburg,,Washington,Pennsylvania,CPA,Provision,
15488,Waltersburg,,Fayette,Pennsylvania,CPA,Provision,
16157,Wampum,,Lawrence,Pennsylvania,CPA,Provision,
17267,Warfordsburg,,Fulton,Pennsylvania,CPA,Provision,
16365,Warren,,Warren,Pennsylvania,CPA,Provision,
15086,Warrendale,,Allegheny,Pennsylvania,CPA,Provision,
15301,Washington,,Washington,Pennsylvania,CPA,Provision,
17268,Waynesboro,,Franklin,Pennsylvania,CPA,Provision,
15370,Waynesburg,,Greene,Pennsylvania,CPA,Provision,
15564,Wellersburg,,Somerset,Pennsylvania,CPA,Provision,
17365,Wellsville,,York,Pennsylvania,CPA,Provision,
15691,Wendel,,Westmoreland,Pennsylvania,CPA,Provision,
15376,West Alexander,,Washington,Pennsylvania,CPA,Provision,
15377,West Finley,,Washington,Pennsylvania,CPA,Provision,
15379,West Middletown,,Washington,Pennsylvania,CPA,Provision,
15122,West Mifflin,,Allegheny,Pennsylvania,CPA,Provision,
15123,West Mifflin,,Allegheny,Pennsylvania,CPA,Provision,
15089,West Newton,,Westmoreland,Pennsylvania,CPA,Provision,
16061,West Sunbury,,Butler,Pennsylvania,CPA,Provision,
15378,Westland,,Washington,Pennsylvania,CPA,Provision,
15692,Westmoreland City,,Westmoreland,Pennsylvania,CPA,Provision,
16692,Westover,,Clearfield,Pennsylvania,CPA,Provision,
15090,Wexford,,Allegheny,Pennsylvania,CPA,Provision,
15380,Wind Ridge,,Greene,Pennsylvania,CPA,Provision,
17366,Windsor,,York,Pennsylvania,CPA,Provision,
17368,Wrightsville,,York,Pennsylvania,CPA,Provision,
17401,York,,York,Pennsylvania,CPA,Provision,
17402,York,,York,Pennsylvania,CPA,Provision,
17403,York,,York,Pennsylvania,CPA,Provision,
17404,York,,York,Pennsylvania,CPA,Provision,
17405,York,,York,Pennsylvania,CPA,Provision,
17406,York,,York,Pennsylvania,CPA,Provision,
17407,York,,York,Pennsylvania,CPA,Provision,
17408,York,,York,Pennsylvania,CPA,Provision,
17370,York Haven,,York,Pennsylvania,CPA,Provision,
17371,York New Salem,,York,Pennsylvania,CPA,Provision,
15697,Youngwood,,Westmoreland,Pennsylvania,CPA,Provision,
16063,Zelienople,,Butler,Pennsylvania,CPA,Provision,
